game_id,team,number,player_name,player_url,starter,min,pts,2ptm,2pta,2pt_pct,3ptm,3pta,3pt_pct,fgm,fga,fg_pct,ftm,fta,ft_pct,def,off,reb,pf,pfa,stl,to,ast,blk,blka,rate
741627,הפועל מגדל העמק/יזרעאל,6,טום סיגטי,https://ibasketball.co.il/player/2968f94a4200f1a7-57033800/,0,13,5,2,3,66.7,0,0,0.0,2,3,66.7,1,2,50.0,1,1,2,4,1,1,1,1,0,0,3
741627,הפועל מגדל העמק/יזרעאל,5,ניב למפרט,https://ibasketball.co.il/player/3068f97174e53e25-91745940/,0,9,4,2,2,100.0,0,1,0.0,2,3,66.7,0,0,0.0,1,0,1,3,1,2,2,3,0,0,5
741627,הפועל מגדל העמק/יזרעאל,17,אורי עובדיה,https://ibasketball.co.il/player/3268f971832e19d1-83694411/,0,7,4,1,1,100.0,0,1,0.0,1,2,50.0,2,2,100.0,0,0,0,1,0,0,1,1,0,0,2
741627,הפועל מגדל העמק/יזרעאל,11,יהלי שטיינהאור,https://ibasketball.co.il/player/3868f9714ee49ac8-69512331/,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0
741627,הפועל מגדל העמק/יזרעאל,35,אלון הרשקוביץ,https://ibasketball.co.il/player/2768f94c6abe87e3-61312519/,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
741600,עירוני נהריה,26,יניר בנימין,https://ibasketball.co.il/player/3968feb918f22b57-78262221/,1,33,18,6,12,50.0,2,8,25.0,8,20,40.0,0,0,0.0,2,1,3,2,2,0,1,5,0,2,11
741600,עירוני נהריה,12,יוגב אוחיון,https://ibasketball.co.il/player/3968feb825eb03e7-67066715/,1,31,9,2,6,33.3,0,2,0.0,2,8,25.0,5,8,62.5,7,0,7,4,4,2,0,7,0,0,15
741600,עירוני נהריה,55,מייקל הוליפלד,https://ibasketball.co.il/player/1268fea9631221b9-25005908/,1,30,18,7,11,63.6,0,0,0.0,7,11,63.6,4,6,66.7,10,7,17,2,8,1,3,0,3,0,36
741600,עירוני נהריה,22,תומר לוינסון,https://ibasketball.co.il/player/3668feb888386c53-70976998/,1,23,6,1,5,20.0,1,3,33.3,2,8,25.0,1,2,50.0,2,1,3,1,4,0,1,0,0,1,3
741600,עירוני נהריה,4,ברנדון וואטרספון,https://ibasketball.co.il/player/1968fea96ef34219-63032063/,1,17,5,1,2,50.0,1,3,33.3,2,5,40.0,0,0,0.0,2,0,2,5,0,1,1,0,0,0,-2
741600,עירוני נהריה,8,עומר בן דוד,https://ibasketball.co.il/player/3368feb93b9bf447-93303610/,0,25,14,2,7,28.6,2,4,50.0,4,11,36.4,4,5,80.0,0,1,1,2,2,2,3,4,0,0,10
741600,עירוני נהריה,77,ראיין טוראל,https://ibasketball.co.il/player/3968fec629465c69-16250549/,0,22,4,2,6,33.3,0,5,0.0,2,11,18.2,0,0,0.0,2,2,4,5,1,0,0,0,0,1,-6
741600,עירוני נהריה,18,תומר כהן,https://ibasketball.co.il/player/3468fea9adb440c0-62601981/,0,15,2,1,1,100.0,0,1,0.0,1,2,50.0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,3
741600,עירוני נהריה,7,אלכס צוברביץ',https://ibasketball.co.il/player/3968f96fef77ac10-24320157/,0,5,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,0,1,0,0,3
741600,עירוני נהריה,11,עידו דוידי,https://ibasketball.co.il/player/2068feaae4c31a67-31534765/,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
741600,"א.ס רמה""ש ירק השדה",2,דימיטרי רוברטס,https://ibasketball.co.il/player/1768fea96ce20b11-27232200/,1,37,25,6,14,42.9,1,3,33.3,7,17,41.2,10,10,100.0,6,0,6,2,5,2,6,12,0,2,30
741600,"א.ס רמה""ש ירק השדה",44,איירה לי,https://ibasketball.co.il/player/1268f943f50678e8-35535209/,1,35,22,7,13,53.8,2,3,66.7,9,16,56.2,2,3,66.7,10,2,12,3,5,0,3,2,2,0,29
741600,"א.ס רמה""ש ירק השדה",13,עמית ביר כץ,https://ibasketball.co.il/player/3968f96d7b05f1b1-19359048/,1,22,8,4,8,50.0,0,0,0.0,4,8,50.0,0,0,0.0,2,0,2,4,3,1,1,2,0,0,7
741600,"א.ס רמה""ש ירק השדה",4,רני בלגה,https://ibasketball.co.il/player/3768f9740babd949-48668075/,1,20,4,2,3,66.7,0,2,0.0,2,5,40.0,0,0,0.0,2,1,3,3,3,1,0,0,1,0,6
741600,"א.ס רמה""ש ירק השדה",8,חן כלפון,https://ibasketball.co.il/player/3868f96eece3f334-73004203/,1,9,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0
741600,"א.ס רמה""ש ירק השדה",31,אופק מלכה,https://ibasketball.co.il/player/3268feb8f083ab68-04315605/,0,33,17,0,0,0.0,5,13,38.5,5,13,38.5,2,3,66.7,1,1,2,2,0,1,0,3,0,0,12
741600,"א.ס רמה""ש ירק השדה",10,דניאל ראובן,https://ibasketball.co.il/player/2768f94782486d87-99713130/,0,23,3,0,2,0.0,1,2,50.0,1,4,25.0,0,0,0.0,1,1,2,3,1,0,2,0,0,0,-2
741600,"א.ס רמה""ש ירק השדה",17,רועי אבנרי,https://ibasketball.co.il/player/3168f9732fdcdd98-24518098/,0,23,7,0,1,0.0,1,2,50.0,1,3,33.3,4,4,100.0,8,2,10,4,2,0,0,1,1,1,14
741629,אליצור שומרון,24,וינס קול,https://ibasketball.co.il/player/1568f943eeedff09-16554429/,1,47,19,5,13,38.5,0,9,0.0,5,22,22.7,9,10,90.0,9,0,9,2,7,0,5,2,3,2,13
741629,אליצור שומרון,7,רועי בכר,https://ibasketball.co.il/player/2768f94963ee0eb9-04976592/,1,37,23,5,8,62.5,4,9,44.4,9,17,52.9,1,2,50.0,6,1,7,5,2,2,2,2,0,0,20
741629,אליצור שומרון,28,פול דלייני,https://ibasketball.co.il/player/3068f992eb276253-19341444/,1,36,8,1,5,20.0,0,3,0.0,1,8,12.5,6,8,75.0,5,4,9,5,4,1,1,4,1,1,11
741629,אליצור שומרון,2,דימיטריוס טרידוול,https://ibasketball.co.il/player/1168f943e364c095-66245962/,1,21,13,6,11,54.5,0,0,0.0,6,11,54.5,1,1,100.0,6,4,10,1,2,0,2,3,0,0,20
741629,אליצור שומרון,20,שון דליד,https://ibasketball.co.il/player/2468f94d6adfa841-78054369/,1,10,1,0,0,0.0,0,1,0.0,0,1,0.0,1,2,50.0,1,0,1,0,1,1,1,0,0,0,1
741629,אליצור שומרון,9,יונתן מור,https://ibasketball.co.il/player/3568f96e4d8edb61-06705195/,0,32,18,4,9,44.4,2,5,40.0,6,14,42.9,4,4,100.0,5,3,8,5,3,2,0,1,0,1,18
741629,אליצור שומרון,5,עומר דרגושנסקי,https://ibasketball.co.il/player/2368f94c8523dcc5-90682790/,0,22,7,0,4,0.0,1,4,25.0,1,8,12.5,4,6,66.7,1,0,1,0,3,1,0,5,0,0,8
741629,אליצור שומרון,69,מתן חכמו,https://ibasketball.co.il/player/3668f9717137ccb0-95117280/,0,19,2,1,4,25.0,0,0,0.0,1,4,25.0,0,0,0.0,1,0,1,5,1,1,1,4,0,1,-1
741629,אליצור שומרון,13,אסף כהן,https://ibasketball.co.il/player/2068f94c938d3379-12228923/,0,18,1,0,0,0.0,0,3,0.0,0,3,0.0,1,2,50.0,2,0,2,2,1,2,0,1,0,0,1
741629,אליצור שומרון,4,איתן בש,https://ibasketball.co.il/player/2868f94adf650f54-24170896/,0,5,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,2,0,0,0,0,0,0,1
741629,אליצור שומרון,14,יונתן אבולוף,https://ibasketball.co.il/player/3768f972fa581962-10665391/,0,4,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-2
741629,אליצור יבנה,14,סי ג'יי ווקר,https://ibasketball.co.il/player/1768f9440790cb90-74276335/,1,45,27,10,18,55.6,0,1,0.0,10,19,52.6,7,7,100.0,18,4,22,2,5,1,2,1,2,1,44
741629,אליצור יבנה,3,קיירי בראון,https://ibasketball.co.il/player/3268f99349d91441-03482738/,1,43,5,1,4,25.0,1,6,16.7,2,10,20.0,0,0,0.0,6,0,6,4,1,5,2,4,1,0,8
741629,אליצור יבנה,24,איאן מרטינז,https://ibasketball.co.il/player/1068fea96b0be2f0-20242452/,1,41,29,5,12,41.7,4,7,57.1,9,19,47.4,7,9,77.8,5,2,7,3,8,1,4,3,2,0,31
741629,אליצור יבנה,2,עוז חולי,https://ibasketball.co.il/player/3568f9706e6291b7-28503402/,1,33,17,5,12,41.7,1,5,20.0,6,17,35.3,4,4,100.0,5,0,5,3,3,1,3,1,0,1,9
741629,אליצור יבנה,23,עידן אברהם,https://ibasketball.co.il/player/2568f94a75f40683-17560489/,1,5,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,2,1,0,2,0,0,0,-3
741629,אליצור יבנה,26,יריב עמירם,https://ibasketball.co.il/player/2169035411c27367-29292237/,0,40,13,5,11,45.5,0,0,0.0,5,11,45.5,3,5,60.0,9,2,11,4,4,0,2,2,0,2,14
741629,אליצור יבנה,11,אורי חי,https://ibasketball.co.il/player/2368f94772ee9421-99831207/,0,18,4,0,0,0.0,1,2,50.0,1,2,50.0,1,2,50.0,2,0,2,1,0,0,1,0,0,0,2
741629,אליצור יבנה,8,אור פורר,https://ibasketball.co.il/player/2868f94d33b7efb6-81565615/,0,14,5,2,2,100.0,0,0,0.0,2,2,100.0,1,3,33.3,1,0,1,3,4,1,1,2,0,0,7
741629,אליצור יבנה,18,יהלי שושן,https://ibasketball.co.il/player/3068f973255ebab8-89095759/,0,8,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,0,-3
741629,אליצור יבנה,12,עומר אל על,https://ibasketball.co.il/player/2568f9474a2701c6-49640106/,0,4,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,1,1,0,0,0,0,0,0
741626,מכבי חיפה גיא נתן,99,ג'וש פרייס,https://ibasketball.co.il/player/1168f943fe02d509-10704895/,1,38,30,9,24,37.5,1,5,20.0,10,29,34.5,9,11,81.8,7,6,13,3,9,2,4,4,0,2,28
741626,מכבי חיפה גיא נתן,17,נאור שרון,https://ibasketball.co.il/player/3068f96e5303ce57-24534500/,1,34,11,3,8,37.5,1,1,100.0,4,9,44.4,2,2,100.0,3,0,3,0,3,1,1,4,0,0,16
741626,מכבי חיפה גיא נתן,41,קורן משה,https://ibasketball.co.il/player/3968f9723f08f3c4-49086889/,1,16,4,1,3,33.3,0,0,0.0,1,3,33.3,2,2,100.0,2,4,6,1,2,0,2,0,0,0,7
741626,מכבי חיפה גיא נתן,3,אילון ששון,https://ibasketball.co.il/player/2468f94ad1390128-30374092/,1,13,4,0,0,0.0,0,1,0.0,0,1,0.0,4,6,66.7,0,1,1,5,4,0,2,1,0,0,0
741626,מכבי חיפה גיא נתן,9,אלון ראכלין,https://ibasketball.co.il/player/2568f94d68bd69f7-52930312/,1,11,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,1,0,1,0,0,0,-1
741626,מכבי חיפה גיא נתן,77,אביתר מור יוסף,https://ibasketball.co.il/player/3068f970258f4c28-86832769/,0,28,2,1,1,100.0,0,3,0.0,1,4,25.0,0,0,0.0,1,0,1,1,0,1,2,2,0,0,0
741626,מכבי חיפה גיא נתן,7,רזיאל חיון,https://ibasketball.co.il/player/3268f9704bb528d9-72671030/,0,20,2,1,1,100.0,0,2,0.0,1,3,33.3,0,0,0.0,1,0,1,0,1,0,0,0,0,0,2
741626,מכבי חיפה גיא נתן,22,ברדלי צ'מוני אזווירו,https://ibasketball.co.il/player/17690361afbe6ac0-21478623/,0,17,9,3,5,60.0,0,0,0.0,3,5,60.0,3,5,60.0,2,1,3,3,3,1,1,0,0,0,8
741626,מכבי חיפה גיא נתן,18,יוגב עובדיה,https://ibasketball.co.il/player/2868f94a2694c220-90481481/,0,12,1,0,1,0.0,0,2,0.0,0,3,0.0,1,2,50.0,1,0,1,2,2,0,1,1,0,0,-2
741626,מכבי חיפה גיא נתן,13,נווה מינץ,https://ibasketball.co.il/player/3968f971ca1d3f75-08342116/,0,8,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,3,0,0,0,0,0,0,0
741626,מכבי חיפה גיא נתן,12,ג'וש פרידקין,https://ibasketball.co.il/player/2468f96d093c5123-42874753/,0,6,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,1,0,1,0,0,-1
741626,מ.ס צפת,12,טאז שרמן,https://ibasketball.co.il/player/1668fea96bb61a66-43698047/,1,38,26,6,11,54.5,4,10,40.0,10,21,47.6,2,2,100.0,4,0,4,2,1,2,5,4,0,0,19
741626,מ.ס צפת,11,ג'וש אנזיקור,https://ibasketball.co.il/player/1968fea96c370b54-51433244/,1,32,25,8,10,80.0,1,4,25.0,9,14,64.3,6,6,100.0,5,2,7,3,7,0,2,4,0,0,33
741626,מ.ס צפת,23,אור חן,https://ibasketball.co.il/player/3968f974789c77b2-62490669/,1,24,5,1,2,50.0,0,3,0.0,1,5,20.0,3,3,100.0,3,2,5,2,4,0,0,2,0,0,10
741626,מ.ס צפת,10,נועם אקריש,https://ibasketball.co.il/player/3968feb924db8403-51585627/,1,23,5,2,3,66.7,0,0,0.0,2,3,66.7,1,2,50.0,3,1,4,4,1,1,0,2,0,0,7
741626,מ.ס צפת,18,דניאל קופרברג,https://ibasketball.co.il/player/3168feb88234e981-17921908/,1,18,8,4,7,57.1,0,0,0.0,4,7,57.1,0,0,0.0,6,3,9,3,2,0,3,0,0,0,10
741626,מ.ס צפת,4,טל חדד,https://ibasketball.co.il/player/2168f9483d27db59-50818350/,0,24,5,1,1,100.0,1,1,100.0,2,2,100.0,0,2,0.0,3,0,3,4,3,2,0,3,0,0,10
741626,מ.ס צפת,15,רז מור,https://ibasketball.co.il/player/2168feab0b3797e7-03790513/,0,20,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,0,0,0,0,1,0,1,2,0,0,2
741626,מ.ס צפת,33,די ג'יי שארפ,https://ibasketball.co.il/player/2668feab07a76c35-57352505/,0,15,4,2,2,100.0,0,1,0.0,2,3,66.7,0,0,0.0,1,0,1,2,0,0,1,1,0,0,2
741626,מ.ס צפת,5,צחי יתאח,https://ibasketball.co.il/player/3568feb90a788ca6-04382472/,0,4,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,2,3,3,0,0,0,0,2,0,1
741626,מ.ס צפת,2,יובל בר,https://ibasketball.co.il/player/2468feab8474ee32-00580307/,0,2,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,1,0,1,2,1,0,1,0,0,0,-3
741637,הפועל מגדל העמק/יזרעאל,19,מקסים פוקסמן,https://ibasketball.co.il/player/3168f970c6d1f0c1-34097318/,1,33,22,4,6,66.7,3,4,75.0,7,10,70.0,5,8,62.5,5,1,6,5,6,0,0,0,3,0,26
741637,הפועל מגדל העמק/יזרעאל,5,ניב למפרט,https://ibasketball.co.il/player/3068f97174e53e25-91745940/,1,29,20,6,8,75.0,2,4,50.0,8,12,66.7,2,4,50.0,6,0,6,3,4,0,1,5,0,0,25
741637,הפועל מגדל העמק/יזרעאל,9,ניתאי רוזנברג,https://ibasketball.co.il/player/2568f94a19ac0bb4-27222258/,1,29,6,0,4,0.0,1,5,20.0,1,9,11.1,3,4,75.0,1,2,3,3,3,1,2,1,1,0,1
741637,הפועל מגדל העמק/יזרעאל,7,יהל פלג,https://ibasketball.co.il/player/2968f94a536a1636-33181047/,1,26,3,0,4,0.0,0,4,0.0,0,8,0.0,3,4,75.0,4,1,5,4,3,4,4,4,2,0,4
741637,הפועל מגדל העמק/יזרעאל,1,דשון בורק,https://ibasketball.co.il/player/1268f943f9e1feb7-67113416/,1,26,12,2,7,28.6,1,4,25.0,3,11,27.3,5,7,71.4,1,1,2,0,3,2,2,4,0,2,9
741637,הפועל מגדל העמק/יזרעאל,24,עידן אלבר,https://ibasketball.co.il/player/2368f949871d1777-50140361/,0,30,25,4,9,44.4,3,7,42.9,7,16,43.8,8,10,80.0,5,2,7,1,7,2,4,5,0,0,30
741637,הפועל מגדל העמק/יזרעאל,6,טום סיגטי,https://ibasketball.co.il/player/2968f94a4200f1a7-57033800/,0,13,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,2,1,3,3,0,0,0,1,0,0,-1
741637,הפועל מגדל העמק/יזרעאל,17,אורי עובדיה,https://ibasketball.co.il/player/3268f971832e19d1-83694411/,0,10,2,0,1,0.0,0,0,0.0,0,1,0.0,2,2,100.0,3,0,3,4,1,0,2,0,3,0,2
741637,הפועל מגדל העמק/יזרעאל,11,יהלי שטיינהאור,https://ibasketball.co.il/player/3868f9714ee49ac8-69512331/,0,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,-1
741637,הפועל מגדל העמק/יזרעאל,35,אלון הרשקוביץ,https://ibasketball.co.il/player/2768f94c6abe87e3-61312519/,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,-1
741637,מכבי רחובות,10,עמית אהרוני,https://ibasketball.co.il/player/2368feab785ebdc3-68568546/,1,32,9,1,3,33.3,2,9,22.2,3,12,25.0,1,2,50.0,5,1,6,3,1,1,3,6,0,0,7
741637,מכבי רחובות,9,טל פלד,https://ibasketball.co.il/player/2668feaba1a55225-61385030/,1,32,14,1,3,33.3,3,7,42.9,4,10,40.0,3,4,75.0,5,1,6,2,3,2,2,2,0,0,16
741637,מכבי רחובות,12,עמית מנחם,https://ibasketball.co.il/player/3968fea9c3b60e79-88727387/,1,31,15,5,8,62.5,1,5,20.0,6,13,46.2,2,2,100.0,8,4,12,5,4,2,7,10,0,2,22
741637,מכבי רחובות,5,דרק ווקר,https://ibasketball.co.il/player/1868fea96a58b611-21536107/,1,22,13,6,7,85.7,0,0,0.0,6,7,85.7,1,7,14.3,6,2,8,1,7,1,2,1,0,0,20
741637,מכבי רחובות,34,ג'וש אלדריך,https://ibasketball.co.il/player/396907fdff9ee4b9-23479816/,1,21,13,5,7,71.4,0,3,0.0,5,10,50.0,3,3,100.0,3,2,5,5,2,0,3,2,2,0,11
741637,מכבי רחובות,26,הראל דדון,https://ibasketball.co.il/player/3668feb8f550e931-43139585/,0,20,11,2,5,40.0,2,5,40.0,4,10,40.0,1,2,50.0,1,0,1,5,2,1,0,2,0,2,3
741637,מכבי רחובות,2,סמאג' טיל,https://ibasketball.co.il/player/136909eb8345ac88-68247360/,0,15,5,2,7,28.6,0,3,0.0,2,10,20.0,1,2,50.0,1,0,1,2,1,2,1,1,0,3,-5
741637,מכבי רחובות,18,איגור נסטרנקו,https://ibasketball.co.il/player/3268f96e1cf13ac4-68342278/,0,11,6,1,3,33.3,0,0,0.0,1,3,33.3,4,5,80.0,1,3,4,2,5,0,0,2,0,1,11
741637,מכבי רחובות,6,דניאל שרון,https://ibasketball.co.il/player/3768feba6701aed5-32244538/,0,10,2,1,4,25.0,0,0,0.0,1,4,25.0,0,0,0.0,2,2,4,2,0,1,0,0,0,1,1
741637,מכבי רחובות,3,מירון כץ,https://ibasketball.co.il/player/2668feac7f797e89-16886916/,0,5,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1
741637,מכבי רחובות,8,אורי ירמולובסקי,https://ibasketball.co.il/player/2368feac884aa5a3-31995482/,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
741639,א.ס. עירוני אשקלון,11,אר ג׳יי גלאספר,https://ibasketball.co.il/player/1068f9440324fca0-51914550/,1,38,23,5,10,50.0,4,9,44.4,9,19,47.4,1,1,100.0,5,0,5,2,3,0,3,7,0,0,23
741639,א.ס. עירוני אשקלון,14,ג׳אמארי סמית,https://ibasketball.co.il/player/196907e3f6107374-57193300/,1,33,14,5,8,62.5,1,4,25.0,6,12,50.0,1,3,33.3,2,0,2,3,4,1,0,0,2,0,12
741639,א.ס. עירוני אשקלון,8,עידו פליישר,https://ibasketball.co.il/player/2768f948c8dd2714-76711722/,1,23,8,3,7,42.9,0,0,0.0,3,7,42.9,2,2,100.0,5,5,10,1,2,0,4,1,3,0,15
741639,א.ס. עירוני אשקלון,10,עמית סנקר,https://ibasketball.co.il/player/3468f970f6a42ec8-86826092/,1,22,3,0,1,0.0,1,3,33.3,1,4,25.0,0,0,0.0,1,1,2,4,2,0,1,0,0,0,-1
741639,א.ס. עירוני אשקלון,20,רון כהן,https://ibasketball.co.il/player/376907f21a69a058-45706303/,1,18,8,2,7,28.6,1,2,50.0,3,9,33.3,1,2,50.0,2,0,2,4,1,0,3,1,0,0,-2
741639,א.ס. עירוני אשקלון,6,עומר פולג,https://ibasketball.co.il/player/3568f96eb9d8d7c9-25910665/,0,35,19,5,11,45.5,2,3,66.7,7,14,50.0,3,4,75.0,6,1,7,5,4,5,1,8,0,0,29
741639,א.ס. עירוני אשקלון,73,עוז לביא,https://ibasketball.co.il/player/2268f94a225f1398-75689799/,0,22,4,2,5,40.0,0,1,0.0,2,6,33.3,0,0,0.0,1,1,2,5,3,3,2,0,0,1,0
741639,א.ס. עירוני אשקלון,5,ברנדון באומן,https://ibasketball.co.il/player/3668f992ece40522-86481476/,0,22,11,3,5,60.0,1,4,25.0,4,9,44.4,2,4,50.0,3,0,3,1,2,1,0,0,3,0,12
741639,א.ס. עירוני אשקלון,22,עמית זיס,https://ibasketball.co.il/player/2768f94832336e81-82664682/,0,12,1,0,1,0.0,0,0,0.0,0,1,0.0,1,4,25.0,2,0,2,0,2,0,2,1,0,0,0
741639,מכבי חיפה גיא נתן,99,ג'וש פרייס,https://ibasketball.co.il/player/1168f943fe02d509-10704895/,1,43,18,6,17,35.3,1,6,16.7,7,23,30.4,3,5,60.0,13,1,14,2,6,5,6,5,1,3,20
741639,מכבי חיפה גיא נתן,17,נאור שרון,https://ibasketball.co.il/player/3068f96e5303ce57-24534500/,1,41,16,3,4,75.0,3,6,50.0,6,10,60.0,1,1,100.0,2,0,2,3,1,1,5,7,0,0,15
741639,מכבי חיפה גיא נתן,22,ברדלי צ'מוני אזווירו,https://ibasketball.co.il/player/176907e3f5ae9958-94477041/,1,26,16,3,8,37.5,0,0,0.0,3,8,37.5,10,11,90.9,6,4,10,2,6,0,3,0,0,0,21
741639,מכבי חיפה גיא נתן,7,רזיאל חיון,https://ibasketball.co.il/player/3268f9704bb528d9-72671030/,1,24,14,2,4,50.0,2,4,50.0,4,8,50.0,4,4,100.0,4,0,4,3,5,1,2,3,0,0,18
741639,מכבי חיפה גיא נתן,12,ג'וש פרידקין,https://ibasketball.co.il/player/2468f96d093c5123-42874753/,1,20,6,0,0,0.0,2,4,50.0,2,4,50.0,0,0,0.0,1,0,1,4,2,1,2,3,0,0,5
741639,מכבי חיפה גיא נתן,3,אילון ששון,https://ibasketball.co.il/player/2468f94ad1390128-30374092/,0,20,4,2,6,33.3,0,0,0.0,2,6,33.3,0,2,0.0,0,4,4,5,2,0,1,0,0,4,-6
741639,מכבי חיפה גיא נתן,41,קורן משה,https://ibasketball.co.il/player/3968f9723f08f3c4-49086889/,0,19,6,2,4,50.0,0,0,0.0,2,4,50.0,2,2,100.0,4,2,6,3,1,0,1,0,0,0,7
741639,מכבי חיפה גיא נתן,18,יוגב עובדיה,https://ibasketball.co.il/player/2868f94a2694c220-90481481/,0,17,6,1,2,50.0,1,4,25.0,2,6,33.3,1,1,100.0,2,0,2,0,1,0,1,3,0,1,6
741639,מכבי חיפה גיא נתן,77,אביתר מור יוסף,https://ibasketball.co.il/player/3068f970258f4c28-86832769/,0,15,4,0,1,0.0,1,3,33.3,1,4,25.0,1,2,50.0,3,0,3,1,1,0,2,1,0,0,2
741639,מכבי חיפה גיא נתן,11,ניתאי טפרברג,https://ibasketball.co.il/player/3168f970a2914536-09797313/,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
741633,מכבי מעלה אדומים,2,כריסטיאן דיו ג'ונס,https://ibasketball.co.il/player/176907e3f26c8f40-98581136/,1,32,18,8,15,53.3,0,1,0.0,8,16,50.0,2,2,100.0,7,1,8,4,2,3,4,2,0,0,17
741633,מכבי מעלה אדומים,8,ג'יילן ג'מאל טייט,https://ibasketball.co.il/?post_type=sp_player&p=934397,1,32,14,5,12,41.7,1,4,25.0,6,16,37.5,1,1,100.0,0,2,2,2,3,5,0,1,0,1,12
741633,מכבי מעלה אדומים,11,איתי קרביוב,https://ibasketball.co.il/player/656900b0f2a506d8-08592849/,1,30,8,3,7,42.9,0,4,0.0,3,11,27.3,2,4,50.0,3,5,8,4,5,1,2,2,0,0,8
741633,מכבי מעלה אדומים,9,יבגני חולודוב,https://ibasketball.co.il/player/386907f1d630f111-68143625/,1,24,10,2,2,100.0,2,4,50.0,4,6,66.7,0,0,0.0,1,1,2,3,2,0,0,5,0,0,14
741633,מכבי מעלה אדומים,3,רום כיטכס,https://ibasketball.co.il/player/286907e65d4730e2-91054715/,1,17,5,1,1,100.0,1,1,100.0,2,2,100.0,0,0,0.0,2,1,3,3,0,0,4,1,0,0,2
741633,מכבי מעלה אדומים,1,טל צוויפלר,https://ibasketball.co.il/player/396907f24cc63df4-52801693/,0,19,18,0,0,0.0,5,8,62.5,5,8,62.5,3,4,75.0,0,0,0,2,2,0,1,0,0,0,13
741633,מכבי מעלה אדומים,12,עדי כהן סבן,https://ibasketball.co.il/player/316907f19eadb9d6-48476901/,0,18,6,3,5,60.0,0,0,0.0,3,5,60.0,0,0,0.0,3,0,3,0,1,1,3,4,0,1,9
741633,מכבי מעלה אדומים,13,ברק אוריון,https://ibasketball.co.il/player/276907e5075c3048-71259680/,0,13,4,1,3,33.3,0,2,0.0,1,5,20.0,2,2,100.0,2,1,3,1,1,1,0,2,0,1,5
741633,מכבי מעלה אדומים,64,בר שפע,https://ibasketball.co.il/player/246900b0f98ad7a4-96000912/,0,9,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,2,0,2,0,0,0,1,0,0,0,0
741633,מכבי מעלה אדומים,14,אמיתי אפנג'ר,https://ibasketball.co.il/player/266907f14a1745c6-61897011/,0,5,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,-2
741633,מ.כ עוטף דרום,5,קינדל היל,https://ibasketball.co.il/player/1768f94414a00496-35826422/,1,35,21,6,9,66.7,0,1,0.0,6,10,60.0,9,11,81.8,9,3,12,0,7,0,4,5,0,0,35
741633,מ.כ עוטף דרום,33,עילי שאול,https://ibasketball.co.il/player/2868f949e5e118f6-89570330/,1,23,7,2,5,40.0,0,2,0.0,2,7,28.6,3,6,50.0,2,1,3,1,4,1,3,4,0,0,7
741633,מ.כ עוטף דרום,7,גל שטרנברג,https://ibasketball.co.il/player/2968feab1677b659-17429843/,1,21,6,2,3,66.7,0,2,0.0,2,5,40.0,2,2,100.0,3,1,4,1,2,0,1,2,0,0,9
741633,מ.כ עוטף דרום,23,נבו זומרפלד,https://ibasketball.co.il/player/2468f94b0704bca1-25117879/,1,21,6,1,2,50.0,1,2,50.0,2,4,50.0,1,2,50.0,4,0,4,2,0,1,4,2,0,0,4
